station_id,name,lon,lat,elev_m,tzname,state
NRA,Coupeville Naval,-122.6333,48.1833333,58.0,America/Los_Angeles,WA
DEW,DEER PARK,-117.42111,47.96889,672.0,America/Los_Angeles,WA
ORS,EASTSOUND/ORCAS ISLAND AIRPORT,-122.91,48.71,8.0,America/Los_Angeles,WA
3W7,Electric City,-119.083,47.92205,490.0,America/Los_Angeles,WA
ELN,ELLENSBURG/BOWERS,-120.53069,47.03303,538.0,America/Los_Angeles,WA
EPH,EPHRATA MUNICIPAL,-119.51472,47.30806,388.0,America/Los_Angeles,WA
PAE,Everett - Paine Field,-122.28157,47.90699,185.0,America/Los_Angeles,WA
SKA,FAIRCHILD AFB,-117.6558,47.61506,750.0,America/Los_Angeles,WA
GRF,FORT LEWIS/GRAY AAF,-122.58,47.08,92.0,America/Los_Angeles,WA
FHR,FRIDAY HARBOR,-123.02436,48.52197,33.0,America/Los_Angeles,WA
HMS,HANFORD,-119.6,46.56667,223.0,America/Los_Angeles,WA
HQM,HOQUIAM/BOWERMAN,-123.93656,46.97119,4.0,America/Los_Angeles,WA
KLS,KELSO-LONGVEIW AWOS,-122.9,46.12,5.0,America/Los_Angeles,WA
S31,Lopez,-122.93766,48.4839167,58.0,America/Los_Angeles,WA
TCM,MC CHORD AFB/TACOMA,-122.47647,47.13768,98.0,America/Los_Angeles,WA
MWH,MOSES LAKE/GRANT CO,-119.31914,47.20858,361.0,America/Los_Angeles,WA
OKH,Oak Harbor,-122.6736667,48.2515278,58.8,America/Los_Angeles,WA
OLM,OLYMPIA,-122.9033,46.9733,61.0,America/Los_Angeles,WA
OMK,OMAK AIRPORT,-119.51806,48.46442,396.0,America/Los_Angeles,WA
PSC,PASCO/TRI-CITIES,-119.11903,46.26469,124.0,America/Los_Angeles,WA
VUO,PEARSON AIRPARK  VANCOUVER,-122.65649,45.62045,8.0,America/Los_Angeles,WA
NOW,Port Angeles,-123.413954,48.1412926,-75.0,America/Los_Angeles,WA
CLM,Port Angeles,-123.50659958,48.12197138,80.0,America/Los_Angeles,WA
0S9,Port Townsend,-122.8106,48.0538,34.0181,America/Los_Angeles,WA
PUW,PULLMAN/MOSCOW RGNL,-117.10958,46.74386,778.0,America/Los_Angeles,WA
PLU,Puyallup,-122.2871944,47.1039167,164.0,America/Los_Angeles,WA
UIL,QUILLAYUTE STATE,-124.56263,47.93658,62.0,America/Los_Angeles,WA
RNT,RENTON MUNICIPAL,-122.21575,47.49314,9.0,America/Los_Angeles,WA
RLD,Richland,-119.3012,46.3015,115.79044,America/Los_Angeles,WA
BFI,SEATTLE/BOEING FLD,-122.3,47.53,5.0,America/Los_Angeles,WA
SEA,SEATTLE-TACOMA INTL,-122.31437,47.44469,137.0,America/Los_Angeles,WA
SHN,SHELTON/SANDERSON,-123.14756,47.23356,85.0,America/Los_Angeles,WA
SFF,SPOKANE/FELTS FIELD,-117.32256,47.68282,595.0,America/Los_Angeles,WA
GEG,SPOKANE INTL ARPT,-117.528,47.6216,721.0,America/Los_Angeles,WA
SMP,Stampede Pass,-121.3372,47.2767,1209.0,America/Los_Angeles,WA
1S5,Sunnyside,-119.9704,46.3271,229.91428,America/Los_Angeles,WA
TIW,TACOMA NARROWS,-122.57611,47.2675,89.0,America/Los_Angeles,WA
DLS,The Dalles Muni,-121.16733,45.61856,74.0,America/Los_Angeles,WA
TDO,TOLEDO-WINLOCK MEM,-122.80648,46.47717,113.0,America/Los_Angeles,WA
1YT,Vagabond,-120.45,46.66,475.51508,America/Los_Angeles,WA
ALW,WALLA WALLA RGN,-118.289,46.09478,367.0,America/Los_Angeles,WA
EAT,WENATCHEE/PANGBORN,-120.207,47.399,379.0,America/Los_Angeles,WA
NUW,WHIDBEY ISLAND NAS,-122.65596,48.35184,14.0,America/Los_Angeles,WA
S52,Winthrop,-120.1459,48.4249,514.62756,America/Los_Angeles,WA
YKM,YAKIMA AIR TERMINAL,-120.54406,46.56817,325.0,America/Los_Angeles,WA
1QW,Yakima Training,-120.1667,46.8,903.83997,America/Los_Angeles,WA
AIG,ANTIGO,-89.11072,45.1542,463.0,America/Chicago,WI
ATW,APPLETON/OUTAGAM,-88.51908,44.25808,268.0,America/Chicago,WI
ASX,Ashland,-90.91892712,46.54867186,249.22482,America/Chicago,WI
GRB,Ashwaubenon,-88.1367,44.4794,208.0,America/Chicago,WI
BCK,Black River Falls,-90.8553,44.2507,253.0,America/Chicago,WI
OVS,BOSCOBEL,-90.6775,43.15611,202.0,America/Chicago,WI
BUU,BURLINGTON,-88.30464,42.69072,237.0,America/Chicago,WI
Y23,Chetek,-91.6381,45.3106,316.78214,America/Chicago,WI
CLI,CLINTONVILLE,-88.73139,44.61389,250.0,America/Chicago,WI
UBE,Cumberland,-91.9811,45.506,378.0,America/Chicago,WI
DLL,DELLS/BARABOO,-89.771,43.522,298.0,America/Chicago,WI
EGV,EAGLE RIVER,-89.26828,45.93233,500.0,America/Chicago,WI
57C,East Troy,-88.3726,42.7972,254.34013,America/Chicago,WI
EAU,EAU CLAIRE,-91.48426,44.8658,270.0,America/Chicago,WI
3D2,Ephraim,-87.1881,45.1357,229.91167,America/Chicago,WI
FLD,FOND DU LAC,-88.48842,43.77117,240.0,America/Chicago,WI
HYR,HAYWARD,-91.44425,46.02528,370.0,America/Chicago,WI
JVL,JANESVILLE/ROCK,-89.04156,42.62025,246.0,America/Chicago,WI
UNU,JUNEAU,-88.70383,43.4265,285.0,America/Chicago,WI
ENW,KENOSHA,-87.93806,42.595,219.0,America/Chicago,WI
LSE,La Crosse,-91.25300748,43.87921644,198.0,America/Chicago,WI
RCX,Ladysmith,-91.0004547,45.4968361,377.3,America/Chicago,WI
LNL,Land O Lakes,-89.2120794,46.1540116,519.0,America/Chicago,WI
4R5,La Pointe,-90.7587,46.7887,190.06784,America/Chicago,WI
82C,Lisbon Union,-90.1377,43.8387,271.1702,America/Chicago,WI
LNR,LONE ROCK,-90.17983,43.21186,217.0,America/Chicago,WI
MSN,MADISON,-89.34528,43.14056,261.0,America/Chicago,WI
MTW,MANITOWAC MUNI,-87.68058,44.12878,198.0,America/Chicago,WI
D25,Manitowish Waters,-89.8822,46.1202271,488.60013,America/Chicago,WI
MFI,MARSHFIELD,-90.18933,44.63688,382.0,America/Chicago,WI
MDZ,MEDFORD,-90.30333,45.10083,448.0,America/Chicago,WI
LUM,Menomonie  WI,-91.8677794,44.8923464,273.0,America/Chicago,WI
RRL,MERRILL,-89.71286,45.19892,401.0,America/Chicago,WI
C29,Middleton,-89.5315336,43.1142699,282.0,America/Chicago,WI
MKE,MILWAUKEE,-87.89673,42.94721,204.0,America/Chicago,WI
MWC,MILWAUKEE/LAWREN,-88.03442,43.11039,224.0,America/Chicago,WI
MRJ,MINERAL POINT,-90.23624,42.88684,359.0,America/Chicago,WI
ARV,MINOCQUA/WOODRUF,-89.73094,45.92792,495.0,America/Chicago,WI
EFT,MONROE,-89.5904,42.6149,331.0,America/Chicago,WI
CWA,MOSINEE/CENTRAL,-89.66678,44.77762,389.0,America/Chicago,WI
RNH,NEW RICHMOND MUN,-92.53806,45.14831,304.0,America/Chicago,WI
OCQ,Oconto,-87.9096,44.8742,179.8522,America/Chicago,WI
OEO,OSCEOLA,-92.69,45.3086,275.0,America/Chicago,WI
OSH,OSHKOSH,-88.55704,43.98435,248.0,America/Chicago,WI
PBH,PHILLIPS/PRICE,-90.4025,45.70894,451.0,America/Chicago,WI
PVB,Platteville,-90.4443889,42.6893611,312.0,America/Chicago,WI
PDC,PRAIRIE DU CHIEN,-91.12373,43.01929,201.0,America/Chicago,WI
RAC,RACINE,-87.81361,42.76111,203.0,America/Chicago,WI
C35,Reedsburg,-89.9832,43.5259,272.42603,America/Chicago,WI
RHI,RHINELANDER,-89.46747,45.63119,485.0,America/Chicago,WI
RPD,RICE LAKE,-91.77332,45.4201,336.0,America/Chicago,WI
EZS,Shawano,-88.5654502,44.7853811,248.0,America/Chicago,WI
SBM,SHEBOYGAN,-87.85172,43.76977,232.0,America/Chicago,WI
RZN,SIREN,-92.3725,45.82273,301.0,America/Chicago,WI
OLG,Solon Springs,-91.81593394,46.31741416,335.0,America/Chicago,WI
CMY,SPARTA/MCCOY AAF,-90.7379,43.95835,254.0,America/Chicago,WI
STE,STEVENS POINT,-89.53028,44.54514,338.0,America/Chicago,WI
SUE,STURGEON BAY,-87.42156,44.84367,221.0,America/Chicago,WI
SUW,SUPERIOR,-92.09466,46.68972,206.0,America/Chicago,WI
TKV,Tomahawk,-89.8057,45.469,453.0,America/Chicago,WI
Y51,Viroqua,-90.8964742,43.5793603,391.0,America/Chicago,WI
VOK,VOLK/CAMP DOUGLA,-90.25316,43.93924,279.0,America/Chicago,WI
2P2,Washington Island,-86.924,45.3883,190.16022,America/Chicago,WI
RYV,WATERTOWN,-88.72322,43.16964,248.0,America/Chicago,WI
UES,WAUKESHA CNTY,-88.23706,43.04103,275.0,America/Chicago,WI
PCZ,Waupaca,-89.0198,44.3333,251.8,America/Chicago,WI
AUW,WAUSAU,-89.62664,44.92616,365.0,America/Chicago,WI
Y50,Wautoma,-89.3044869,44.0416256,261.8,America/Chicago,WI
ETB,WEST BEND,-88.12792,43.42217,270.0,America/Chicago,WI
ISW,WISCONSIN RAPIDS,-89.83694,44.35917,307.0,America/Chicago,WI
BKW,BECKLEY MEMORIAL,-81.12416,37.78733,766.0,America/New_York,WV
BLF,BLUEFIELD/MERCER CO,-81.2077,37.2958,871.0,America/New_York,WV
W22,BUCKHANNON,-80.27373,39.00046,498.0,America/New_York,WV
CRW,CHARLESTON/KANAWHA,-81.59,38.3794,299.0,America/New_York,WV
CKB,CLARKSBURG/BENEDUM,-80.22808,39.29664,367.0,America/New_York,WV
EKN,ELKINS/RANDOLPH FLD,-79.85278,38.88528,609.0,America/New_York,WV
W99,GRANT_COUNTY_AIRPORT,-79.14586,38.99494,293.0,America/New_York,WV
HTS,HUNTINGTON/TRI STAT,-82.555,38.365,255.0,America/New_York,WV
LWB,LEWISBURG/GREENBRIE,-80.39947,37.85831,702.0,America/New_York,WV
6L4,Logan,-81.9159,37.8557,502.91086,America/New_York,WV
MRB,MARTINSBURG RGNL,-77.98467,39.4019,170.0,America/New_York,WV
MGW,MORGANTOWN/HART FLD,-79.91631,39.64291,380.0,America/New_York,WV
PKB,Parkersburg,-81.44378792,39.33948267,245.0,America/New_York,WV
I16,PINEVILLE,-81.56,37.6,544.0,America/New_York,WV
3I2,Point Pleasant,-82.0985833,38.9146389,196.0,America/New_York,WV
48I,Sutton,-80.6517608,38.6870444,387.0,America/New_York,WV
HLG,WHEELING/OHIO CO.,-80.64628,40.175,365.0,America/New_York,WV
TMH,20 MILE HILL,-106.33333,43.11667,1743.0,America/Denver,WY
AFO,Afton,-110.9422,42.7112,1882.1039,America/Denver,WY
46U,Alpine,-111.0424,43.1846,1713.6123,America/Denver,WY
ARL,Arlington,-106.21,41.71,2194.0,America/Denver,WY
BVR,BEAVER RIM,-108.28333,42.58333,2072.0,America/Denver,WY
BFU,BELLE FOURCHE,-105.45,43.93333,1422.0,America/Denver,WY
BPI,Big Piney - Marbleton,-110.11115,42.58507,2124.0,America/Denver,WY
BIT,BITTERCREEK,-108.58333,41.65,2160.0,America/Denver,WY
BRX,BORDEAUX,-104.95,41.93333,1524.0,America/Denver,WY
TBX,Boysen Peak,-108.23844,43.46465,2224.0,America/Denver,WY
BYG,BUFFALO/JOHNSON COUNTY,-106.72,44.38,1514.0,America/Denver,WY
CPR,CASPER/NATRONA INTL,-106.46442,42.908,1612.0,America/Denver,WY
CMS,CEMETERY SEPARA,-109.46667,41.53333,1949.0,America/Denver,WY
FEW,Cheyenne FEW,-104.8671917,41.133315,1878.0,America/Denver,WY
CYS,CHEYENNE/WARREN AFB,-104.81047,41.15564,1871.0,America/Denver,WY
CHJ,CHIEF JOSEPH,-109.37,44.75,2512.0,America/Denver,WY
COD,CODY MUNI (AWOS),-109.02381,44.52019,1553.0,America/Denver,WY
CTD,CONTINENTAL DIV,-107.78333,41.71667,2146.0,America/Denver,WY
U68,Cowley,-108.4455,44.9117,1243.0966,America/Denver,WY
DHS,DEAD HORSE,-106.1,44.21667,1241.0,America/Denver,WY
DRC,DEER CREEK,-105.86667,42.83333,1543.0,America/Denver,WY
DWX,DIxon,-107.4925278,41.0374444,1983.8618,America/Denver,WY
DGW,DOUGLAS/CONVERSE COUNTY AIRPORT,-105.38583,42.79719,1502.0,America/Denver,WY
DUB,Dubois,-109.6903,43.5484,2210.3616,America/Denver,WY
EHY,Elk Mountain,-106.4594,41.7253,2225.0,America/Denver,WY
EVW,EVANSTON/BURNS FLD,-111.03056,41.27306,2183.0,America/Denver,WY
FIR,FIRST DIVIDE,-110.76667,41.3,2294.0,America/Denver,WY
FBR,Fort Bridger,-110.4059,41.3941,2140.5823,America/Denver,WY
GCC,Gillette,-105.53936,44.34892,1230.0,America/Denver,WY
GEY,GREYBULL/SOUTH BIG HORN CNTY APT,-108.08282,44.51682,1201.0,America/Denver,WY
GUR,Guernsey,-104.7283,42.2597,1330.2438,America/Denver,WY
GUN,GUNBARREL,-104.34,41.43,1695.0,America/Denver,WY
HLD,HILAND,-107.31667,43.1,1846.0,America/Denver,WY
W43,Hulett,-104.5678,44.6629,1280.641,America/Denver,WY
IDV,I-25 DIVIDE,-106.65,43.93333,1531.0,America/Denver,WY
IKA,INYAN KARA,-104.63333,44.3,1319.0,America/Denver,WY
JAC,JACKSON HOLE (AWOS),-110.73699,43.61281,1964.0,America/Denver,WY
EMM,Kemmerer,-110.557,41.8241,2217.5945,America/Denver,WY
LND,LANDER/HUNT FIELD,-108.72984,42.81524,1694.0,America/Denver,WY
LAR,LARAMIE/GEN. BREES,-105.675,41.31206,2218.0,America/Denver,WY
AJL,Lava Mountain,-110.031,43.674,3155.8079,America/Denver,WY
LSK,Lusk,-104.4045556,42.7538056,1509.0966,America/Denver,WY
ECS,Newcastle,-104.3179178,43.8854,1272.0,America/Denver,WY
PAT,PATHFINDER HILL,-106.85,42.56667,1912.0,America/Denver,WY
82V,Pine Bluffs,-104.1302,41.1533,1563.2053,America/Denver,WY
PNA,PINEDALE/RALPH WENZ FIELD,-109.80708,42.79547,2160.0,America/Denver,WY
PIN,PINEY CREEK,-106.81667,44.56667,1392.0,America/Denver,WY
POY,Powell,-108.7934,44.8672,1538.4971,America/Denver,WY
PUM,PUMPKIN VINE,-105.46667,41.05,2420.0,America/Denver,WY
RWL,RAWLINS MUNICIPAL,-107.19994,41.8056,2077.0,America/Denver,WY
RIM,RIM / PINEDALE,-110.32,43.1,2294.0,America/Denver,WY
RIW,RIVERTON,-108.45984,43.06423,1688.0,America/Denver,WY
RKS,ROCK SPRINGS,-109.06519,41.59422,2060.0,America/Denver,WY
SGE,SAGE / JUNCTION,-110.5,41.79,2354.0,America/Denver,WY
SAA,Saratoga,-106.8275,41.4435,2114.2974,America/Denver,WY
SHR,SHERIDAN CO. ARPT,-106.97,44.77,1209.0,America/Denver,WY
SHC,SHUTE CREEK,-109.96,41.93,2043.0,America/Denver,WY
SIB,SIBLEY PEAK,-105.03333,42.45,1500.0,America/Denver,WY
SKL,SKYLINE,-106.56,41.13,2451.0,America/Denver,WY
FWZ,South Pass,-108.777222222,42.513388888,2585.0173,America/Denver,WY
JPD,Ten Sleep,-107.17,44.15,2741.0,America/Denver,WY
HSG,Thermopolis,-108.3897,43.7136,1485.3828,America/Denver,WY
TOR,TORRINGTON MUNICIPAL AIRPORT,-104.15278,42.06472,1282.0,America/Denver,WY
VDW,Vedauwoo,-105.4,41.15,2543.0,America/Denver,WY
EAN,Wheatland,-104.9286,42.0555,1453.1039,America/Denver,WY
WTR,WHITAKER,-104.87,41.41,1882.0,America/Denver,WY
WRL,WORLAND MUNICIPAL,-107.95083,43.96571,1294.0,America/Denver,WY
P60,YELLOWSTONE (RAMOS),-110.42111,44.54444,2368.0,America/Denver,WY
